3	17
Pressure     SZA (degrees)
P_hPa       10  15  20  25  30  35  40  45  50  55  60  65  70  75  80  85	
9.49	2.3848	2.3839	2.3807	2.3772	2.3724	2.3665	2.3589	2.3506	2.3384	2.3207	2.3000	2.2722	2.2278	2.1572	2.0344	1.7536
8.23	2.3888	2.3879	2.3846	2.3811	2.3763	2.3703	2.3627	2.3542	2.3420	2.3241	2.3032	2.2751	2.2302	2.1590	2.0350	1.7520
7.15	2.3911	2.3903	2.3870	2.3834	2.3786	2.3726	2.3649	2.3564	2.3440	2.3260	2.3050	2.2766	2.2314	2.1596	2.0348	1.7501
6.21	2.3922	2.3914	2.3881	2.3845	2.3796	2.3736	2.3658	2.3572	2.3449	2.3267	2.3055	2.2770	2.2315	2.1593	2.0338	1.7479
5.40	2.3921	2.3912	2.3879	2.3843	2.3795	2.3734	2.3656	2.3569	2.3445	2.3263	2.3051	2.2764	2.2307	2.1582	2.0322	1.7455
4.70	2.3891	2.3882	2.3849	2.3813	2.3765	2.3703	2.3625	2.3539	2.3415	2.3232	2.3019	2.2732	2.2275	2.1549	2.0288	1.7419
4.10	2.3828	2.3819	2.3786	2.3750	2.3702	2.3641	2.3563	2.3476	2.3353	2.3171	2.2958	2.2671	2.2214	2.1489	2.0231	1.7369
3.58	2.3756	2.3747	2.3714	2.3679	2.3630	2.3569	2.3492	2.3405	2.3282	2.3101	2.2889	2.2602	2.2147	2.1424	2.0169	1.7317
3.12	2.3676	2.3667	2.3635	2.3599	2.3551	2.3490	2.3413	2.3327	2.3204	2.3024	2.2812	2.2526	2.2073	2.1353	2.0103	1.7262
2.73	2.3590	2.3581	2.3549	2.3514	2.3465	2.3405	2.3328	2.3242	2.3120	2.2940	2.2730	2.2445	2.1994	2.1277	2.0032	1.7205
2.40	2.3499	2.3490	2.3458	2.3423	2.3375	2.3315	2.3238	2.3152	2.3032	2.2853	2.2644	2.2360	2.1911	2.1197	1.9959	1.7148
2.10	2.3402	2.3393	2.3362	2.3327	2.3279	2.3220	2.3143	2.3058	2.2938	2.2760	2.2552	2.2270	2.1823	2.1114	1.9884	1.7089
1.85	2.3311	2.3302	2.3270	2.3236	2.3189	2.3129	2.3053	2.2968	2.2850	2.2673	2.2466	2.2185	2.1741	2.1036	1.9812	1.7034
1.63	2.3222	2.3213	2.3182	2.3148	2.3101	2.3042	2.2966	2.2882	2.2764	2.2588	2.2382	2.2103	2.1661	2.0960	1.9743	1.6982
1.43	2.3131	2.3122	2.3091	2.3057	2.3010	2.2952	2.2877	2.2793	2.2675	2.2501	2.2296	2.2019	2.1580	2.0883	1.9673	1.6929
1.26	2.3038	2.3029	2.2999	2.2965	2.2918	2.2860	2.2785	2.2702	2.2586	2.2412	2.2209	2.1933	2.1497	2.0804	1.9603	1.6876
1.11	2.2944	2.2935	2.2904	2.2871	2.2825	2.2767	2.2693	2.2610	2.2494	2.2322	2.2120	2.1846	2.1413	2.0725	1.9532	1.6824
0.98	2.2878	2.2869	2.2839	2.2806	2.2760	2.2702	2.2628	2.2546	2.2431	2.2260	2.2059	2.1786	2.1354	2.0670	1.9482	1.6787
0.87	2.2999	2.2991	2.2960	2.2926	2.2880	2.2822	2.2747	2.2664	2.2548	2.2374	2.2172	2.1896	2.1460	2.0768	1.9568	1.6847
0.77	2.3120	2.3111	2.3080	2.3046	2.2999	2.2940	2.2865	2.2781	2.2663	2.2488	2.2283	2.2005	2.1564	2.0866	1.9654	1.6906
0.67	2.3239	2.3230	2.3199	2.3164	2.3117	2.3057	2.2981	2.2896	2.2778	2.2601	2.2394	2.2112	2.1668	2.0962	1.9739	1.6964
0.59	2.3358	2.3349	2.3317	2.3282	2.3234	2.3174	2.3098	2.3012	2.2892	2.2713	2.2504	2.2220	2.1771	2.1059	1.9823	1.7022
0.52	2.3475	2.3466	2.3434	2.3399	2.3351	2.3290	2.3213	2.3126	2.3005	2.2824	2.2613	2.2326	2.1873	2.1154	1.9907	1.7079
0.46	2.3592	2.3583	2.3551	2.3515	2.3466	2.3405	2.3327	2.3239	2.3116	2.2934	2.2721	2.2432	2.1974	2.1248	1.9989	1.7136
0.40	2.3707	2.3698	2.3666	2.3629	2.3580	2.3519	2.3440	2.3351	2.3227	2.3043	2.2828	2.2536	2.2074	2.1341	2.0070	1.7191
0.35	2.3822	2.3813	2.3780	2.3744	2.3694	2.3632	2.3552	2.3463	2.3338	2.3152	2.2934	2.2640	2.2174	2.1434	2.0151	1.7246
0.31	2.3936	2.3927	2.3894	2.3857	2.3807	2.3744	2.3663	2.3573	2.3447	2.3259	2.3040	2.2743	2.2272	2.1526	2.0232	1.7300
0.27	2.4050	2.4040	2.4007	2.3969	2.3919	2.3855	2.3774	2.3683	2.3555	2.3366	2.3145	2.2845	2.2370	2.1617	2.0311	1.7353
0.24	2.4161	2.4152	2.4118	2.4080	2.4029	2.3965	2.3883	2.3792	2.3662	2.3471	2.3248	2.2946	2.2467	2.1707	2.0389	1.7405
0.21	2.4273	2.4263	2.4229	2.4191	2.4139	2.4074	2.3992	2.3899	2.3769	2.3576	2.3351	2.3046	2.2562	2.1795	2.0466	1.7456
0.18	2.4383	2.4373	2.4339	2.4300	2.4248	2.4183	2.4100	2.4006	2.3875	2.3680	2.3452	2.3145	2.2657	2.1884	2.0543	1.7507
0.16	2.4491	2.4482	2.4447	2.4408	2.4355	2.4290	2.4206	2.4112	2.3978	2.3782	2.3553	2.3243	2.2750	2.1970	2.0618	1.7556
0.14	2.4600	2.4590	2.4555	2.4515	2.4463	2.4396	2.4311	2.4217	2.4082	2.3884	2.3652	2.3340	2.2843	2.2056	2.0692	1.7604
0.12	2.4707	2.4697	2.4661	2.4621	2.4568	2.4501	2.4416	2.4320	2.4184	2.3984	2.3751	2.3435	2.2935	2.2141	2.0765	1.7651
0.10	2.4812	2.4803	2.4767	2.4726	2.4673	2.4605	2.4519	2.4423	2.4285	2.4083	2.3848	2.3530	2.3025	2.2225	2.0837	1.7698
0.09	2.4918	2.4908	2.4871	2.4831	2.4776	2.4708	2.4622	2.4524	2.4386	2.4182	2.3945	2.3624	2.3115	2.2308	2.0908	1.7743
0.08	2.5022	2.5012	2.4975	2.4934	2.4879	2.4811	2.4723	2.4625	2.4485	2.4279	2.4040	2.3717	2.3204	2.2390	2.0979	1.7787
0.07	2.5124	2.5114	2.5077	2.5036	2.4981	2.4911	2.4823	2.4724	2.4583	2.4376	2.4134	2.3809	2.3291	2.2470	2.1047	1.7830
0.06	2.5226	2.5216	2.5178	2.5137	2.5081	2.5011	2.4922	2.4823	2.4680	2.4471	2.4227	2.3899	2.3377	2.2550	2.1115	1.7872
