3	17
Pressure     SZA (degrees)
P_hPa       10  15  20  25  30  35  40  45  50  55  60  65  70  75  80  85	
9.49	1.7615	1.7703	1.7288	1.6960	1.6885	1.6764	1.6705	1.6856	1.5935	1.4596	1.5199	1.5238	1.4621	1.3667	1.1775	0.6961
8.23	1.7623	1.7712	1.7295	1.6966	1.6890	1.6769	1.6709	1.6861	1.5935	1.4596	1.5196	1.5234	1.4615	1.3659	1.1765	0.6955
7.15	1.7627	1.7716	1.7297	1.6967	1.6892	1.6770	1.6709	1.6862	1.5932	1.4594	1.5190	1.5228	1.4608	1.3651	1.1756	0.6951
6.21	1.7629	1.7718	1.7299	1.6968	1.6892	1.6770	1.6709	1.6862	1.5929	1.4593	1.5185	1.5223	1.4602	1.3644	1.1750	0.6949
5.40	1.7629	1.7718	1.7298	1.6966	1.6890	1.6768	1.6707	1.6860	1.5925	1.4591	1.5179	1.5217	1.4595	1.3638	1.1743	0.6949
4.70	1.7625	1.7714	1.7294	1.6961	1.6885	1.6762	1.6701	1.6854	1.5917	1.4588	1.5170	1.5208	1.4585	1.3628	1.1734	0.6952
4.10	1.7614	1.7703	1.7282	1.6949	1.6873	1.6749	1.6688	1.6841	1.5902	1.4579	1.5154	1.5191	1.4568	1.3611	1.1720	0.6955
3.58	1.7602	1.7692	1.7270	1.6937	1.6860	1.6736	1.6675	1.6828	1.5887	1.4570	1.5138	1.5175	1.4551	1.3594	1.1706	0.6961
3.12	1.7589	1.7679	1.7257	1.6923	1.6846	1.6723	1.6661	1.6814	1.5871	1.4561	1.5121	1.5157	1.4534	1.3577	1.1692	0.6967
2.73	1.7575	1.7665	1.7243	1.6909	1.6832	1.6708	1.6646	1.6800	1.5855	1.4551	1.5103	1.5139	1.4515	1.3559	1.1677	0.6973
2.40	1.7560	1.7650	1.7228	1.6893	1.6816	1.6692	1.6629	1.6783	1.5836	1.4540	1.5084	1.5119	1.4495	1.3540	1.1662	0.6980
2.10	1.7545	1.7635	1.7213	1.6877	1.6800	1.6676	1.6613	1.6767	1.5818	1.4528	1.5065	1.5100	1.4475	1.3521	1.1648	0.6988
1.85	1.7529	1.7619	1.7197	1.6861	1.6784	1.6659	1.6597	1.6750	1.5801	1.4517	1.5046	1.5081	1.4456	1.3502	1.1634	0.6995
1.63	1.7514	1.7604	1.7182	1.6846	1.6768	1.6643	1.6581	1.6734	1.5783	1.4505	1.5027	1.5062	1.4437	1.3484	1.1620	0.7002
1.43	1.7498	1.7588	1.7166	1.6829	1.6751	1.6627	1.6564	1.6717	1.5765	1.4493	1.5009	1.5042	1.4418	1.3466	1.1606	0.7009
1.26	1.7482	1.7571	1.7149	1.6812	1.6734	1.6609	1.6546	1.6700	1.5746	1.4480	1.4989	1.5023	1.4398	1.3448	1.1592	0.7016
1.11	1.7464	1.7554	1.7131	1.6794	1.6716	1.6591	1.6528	1.6681	1.5727	1.4467	1.4969	1.5002	1.4377	1.3428	1.1578	0.7024
0.98	1.7453	1.7542	1.7120	1.6782	1.6704	1.6579	1.6516	1.6669	1.5714	1.4458	1.4955	1.4988	1.4364	1.3416	1.1568	0.7030
0.87	1.7480	1.7570	1.7147	1.6810	1.6732	1.6607	1.6544	1.6697	1.5743	1.4480	1.4985	1.5018	1.4393	1.3443	1.1589	0.7024
0.77	1.7506	1.7596	1.7174	1.6837	1.6759	1.6634	1.6571	1.6725	1.5771	1.4501	1.5013	1.5047	1.4421	1.3469	1.1609	0.7018
0.67	1.7533	1.7622	1.7200	1.6863	1.6785	1.6661	1.6598	1.6751	1.5798	1.4521	1.5041	1.5075	1.4449	1.3495	1.1628	0.7012
0.59	1.7558	1.7648	1.7226	1.6889	1.6811	1.6687	1.6624	1.6778	1.5826	1.4542	1.5069	1.5104	1.4478	1.3521	1.1648	0.7007
0.52	1.7583	1.7673	1.7250	1.6914	1.6837	1.6712	1.6650	1.6804	1.5853	1.4561	1.5097	1.5132	1.4505	1.3547	1.1668	0.7002
0.46	1.7608	1.7698	1.7275	1.6939	1.6862	1.6738	1.6675	1.6829	1.5880	1.4581	1.5124	1.5159	1.4532	1.3573	1.1688	0.6997
0.40	1.7632	1.7722	1.7299	1.6964	1.6887	1.6762	1.6700	1.6854	1.5906	1.4600	1.5151	1.5187	1.4560	1.3598	1.1708	0.6992
0.35	1.7656	1.7746	1.7323	1.6988	1.6911	1.6787	1.6725	1.6879	1.5932	1.4619	1.5177	1.5214	1.4586	1.3624	1.1727	0.6987
0.31	1.7679	1.7769	1.7346	1.7012	1.6934	1.6811	1.6749	1.6903	1.5957	1.4637	1.5204	1.5241	1.4613	1.3649	1.1747	0.6983
0.27	1.7702	1.7792	1.7369	1.7035	1.6958	1.6834	1.6772	1.6927	1.5983	1.4655	1.5230	1.5267	1.4639	1.3674	1.1766	0.6979
0.24	1.7724	1.7814	1.7391	1.7057	1.6981	1.6857	1.6796	1.6950	1.6007	1.4672	1.5255	1.5293	1.4665	1.3698	1.1786	0.6975
0.21	1.7746	1.7836	1.7413	1.7080	1.7003	1.6880	1.6818	1.6973	1.6032	1.4690	1.5281	1.5319	1.4691	1.3723	1.1805	0.6971
0.18	1.7767	1.7857	1.7435	1.7102	1.7025	1.6902	1.6841	1.6996	1.6056	1.4707	1.5306	1.5345	1.4717	1.3748	1.1825	0.6968
0.16	1.7788	1.7878	1.7456	1.7123	1.7047	1.6924	1.6863	1.7018	1.6080	1.4723	1.5331	1.5370	1.4742	1.3772	1.1844	0.6965
0.14	1.7809	1.7899	1.7477	1.7144	1.7068	1.6945	1.6885	1.7040	1.6103	1.4740	1.5355	1.5396	1.4768	1.3796	1.1863	0.6962
0.12	1.7829	1.7919	1.7497	1.7165	1.7089	1.6967	1.6906	1.7061	1.6127	1.4756	1.5380	1.5421	1.4793	1.3820	1.1883	0.6959
0.10	1.7849	1.7939	1.7517	1.7186	1.7110	1.6988	1.6927	1.7082	1.6149	1.4771	1.5404	1.5445	1.4818	1.3844	1.1902	0.6957
0.09	1.7869	1.7959	1.7537	1.7206	1.7130	1.7008	1.6948	1.7103	1.6172	1.4787	1.5428	1.5470	1.4843	1.3868	1.1921	0.6954
0.08	1.7888	1.7978	1.7556	1.7226	1.7150	1.7028	1.6968	1.7123	1.6195	1.4802	1.5452	1.5494	1.4868	1.3892	1.1941	0.6952
0.07	1.7907	1.7997	1.7575	1.7245	1.7170	1.7048	1.6989	1.7144	1.6217	1.4817	1.5476	1.5519	1.4892	1.3916	1.1960	0.6951
0.06	1.7926	1.8016	1.7594	1.7265	1.7189	1.7068	1.7009	1.7163	1.6239	1.4832	1.5499	1.5543	1.4917	1.3940	1.1980	0.6949
