3	17
Pressure     SZA (degrees)
P_hPa       10  15  20  25  30  35  40  45  50  55  60  65  70  75  80  85	
9.49	1.2871	1.2846	1.2773	1.2666	1.2522	1.2344	1.2114	1.1810	1.1498	1.1049	1.0468	0.9738	0.8814	0.7680	0.6432	0.5475
8.23	1.2860	1.2835	1.2763	1.2656	1.2512	1.2334	1.2105	1.1802	1.1490	1.1042	1.0463	0.9735	0.8813	0.7680	0.6434	0.5482
7.15	1.2848	1.2823	1.2750	1.2644	1.2501	1.2323	1.2095	1.1793	1.1482	1.1036	1.0458	0.9732	0.8813	0.7683	0.6441	0.5492
6.21	1.2834	1.2810	1.2737	1.2631	1.2488	1.2312	1.2085	1.1784	1.1474	1.1029	1.0454	0.9731	0.8815	0.7689	0.6449	0.5505
5.40	1.2819	1.2795	1.2723	1.2617	1.2475	1.2300	1.2074	1.1774	1.1465	1.1023	1.0450	0.9730	0.8818	0.7696	0.6460	0.5519
4.70	1.2798	1.2774	1.2702	1.2597	1.2457	1.2282	1.2058	1.1761	1.1455	1.1015	1.0446	0.9732	0.8825	0.7710	0.6479	0.5543
4.10	1.2769	1.2745	1.2674	1.2570	1.2431	1.2259	1.2037	1.1744	1.1440	1.1006	1.0443	0.9736	0.8838	0.7731	0.6509	0.5577
3.58	1.2739	1.2716	1.2645	1.2543	1.2405	1.2235	1.2016	1.1727	1.1426	1.0996	1.0439	0.9740	0.8850	0.7753	0.6539	0.5613
3.12	1.2708	1.2685	1.2616	1.2514	1.2378	1.2210	1.1994	1.1708	1.1411	1.0986	1.0436	0.9744	0.8863	0.7775	0.6570	0.5650
2.73	1.2677	1.2654	1.2585	1.2485	1.2351	1.2185	1.1972	1.1690	1.1395	1.0976	1.0432	0.9748	0.8876	0.7798	0.6601	0.5687
2.40	1.2645	1.2623	1.2554	1.2455	1.2323	1.2159	1.1949	1.1671	1.1380	1.0966	1.0428	0.9752	0.8889	0.7821	0.6634	0.5725
2.10	1.2612	1.2590	1.2523	1.2425	1.2294	1.2133	1.1925	1.1651	1.1363	1.0955	1.0424	0.9756	0.8903	0.7845	0.6666	0.5764
1.85	1.2581	1.2560	1.2493	1.2396	1.2268	1.2108	1.1903	1.1632	1.1348	1.0944	1.0419	0.9759	0.8914	0.7866	0.6696	0.5801
1.63	1.2552	1.2530	1.2464	1.2369	1.2242	1.2084	1.1881	1.1614	1.1333	1.0934	1.0415	0.9762	0.8925	0.7886	0.6725	0.5836
1.43	1.2522	1.2501	1.2435	1.2341	1.2215	1.2060	1.1860	1.1596	1.1318	1.0923	1.0410	0.9764	0.8936	0.7907	0.6754	0.5871
1.26	1.2492	1.2471	1.2406	1.2313	1.2189	1.2035	1.1838	1.1578	1.1302	1.0912	1.0405	0.9767	0.8947	0.7927	0.6783	0.5906
1.11	1.2461	1.2441	1.2377	1.2284	1.2162	1.2010	1.1815	1.1559	1.1286	1.0901	1.0400	0.9769	0.8958	0.7947	0.6812	0.5942
0.98	1.2439	1.2419	1.2356	1.2264	1.2143	1.1993	1.1799	1.1545	1.1275	1.0893	1.0396	0.9770	0.8965	0.7961	0.6832	0.5967
0.87	1.2474	1.2453	1.2389	1.2296	1.2173	1.2020	1.1824	1.1566	1.1292	1.0905	1.0401	0.9766	0.8951	0.7936	0.6798	0.5927
0.77	1.2508	1.2487	1.2422	1.2328	1.2203	1.2048	1.1849	1.1586	1.1309	1.0916	1.0405	0.9762	0.8937	0.7911	0.6763	0.5886
0.67	1.2542	1.2521	1.2455	1.2359	1.2232	1.2075	1.1873	1.1606	1.1325	1.0927	1.0409	0.9757	0.8923	0.7886	0.6728	0.5845
0.59	1.2576	1.2554	1.2487	1.2390	1.2262	1.2102	1.1897	1.1626	1.1342	1.0938	1.0412	0.9752	0.8908	0.7860	0.6692	0.5804
0.52	1.2609	1.2587	1.2519	1.2421	1.2290	1.2128	1.1920	1.1646	1.1357	1.0948	1.0416	0.9747	0.8892	0.7834	0.6656	0.5762
0.46	1.2642	1.2620	1.2551	1.2452	1.2319	1.2155	1.1943	1.1665	1.1373	1.0957	1.0418	0.9741	0.8877	0.7807	0.6620	0.5721
0.40	1.2675	1.2652	1.2583	1.2482	1.2347	1.2181	1.1966	1.1683	1.1388	1.0967	1.0420	0.9735	0.8860	0.7780	0.6584	0.5679
0.35	1.2707	1.2684	1.2614	1.2512	1.2375	1.2206	1.1989	1.1702	1.1402	1.0976	1.0422	0.9728	0.8844	0.7753	0.6547	0.5637
0.31	1.2739	1.2716	1.2645	1.2541	1.2403	1.2231	1.2011	1.1720	1.1416	1.0984	1.0424	0.9720	0.8826	0.7725	0.6509	0.5595
0.27	1.2771	1.2747	1.2675	1.2571	1.2430	1.2256	1.2033	1.1737	1.1430	1.0992	1.0425	0.9713	0.8808	0.7696	0.6472	0.5552
0.24	1.2803	1.2779	1.2706	1.2599	1.2457	1.2281	1.2054	1.1754	1.1444	1.1000	1.0425	0.9704	0.8790	0.7668	0.6434	0.5510
0.21	1.2834	1.2809	1.2736	1.2628	1.2484	1.2305	1.2075	1.1771	1.1457	1.1007	1.0425	0.9696	0.8772	0.7638	0.6395	0.5467
0.18	1.2865	1.2840	1.2765	1.2656	1.2510	1.2329	1.2096	1.1787	1.1469	1.1014	1.0425	0.9686	0.8752	0.7608	0.6356	0.5424
0.16	1.2896	1.2870	1.2795	1.2684	1.2536	1.2352	1.2116	1.1803	1.1481	1.1020	1.0424	0.9677	0.8733	0.7578	0.6317	0.5381
0.14	1.2926	1.2900	1.2824	1.2712	1.2561	1.2375	1.2136	1.1819	1.1493	1.1026	1.0423	0.9667	0.8712	0.7547	0.6278	0.5338
0.12	1.2956	1.2930	1.2853	1.2739	1.2587	1.2398	1.2156	1.1834	1.1505	1.1032	1.0421	0.9656	0.8692	0.7516	0.6238	0.5294
0.10	1.2985	1.2959	1.2881	1.2766	1.2612	1.2421	1.2175	1.1849	1.1516	1.1037	1.0419	0.9645	0.8671	0.7484	0.6198	0.5251
0.09	1.3015	1.2988	1.2909	1.2793	1.2636	1.2443	1.2194	1.1863	1.1526	1.1041	1.0416	0.9633	0.8649	0.7452	0.6157	0.5207
0.08	1.3044	1.3017	1.2937	1.2819	1.2660	1.2464	1.2212	1.1877	1.1536	1.1046	1.0413	0.9621	0.8627	0.7420	0.6116	0.5164
0.07	1.3073	1.3045	1.2964	1.2845	1.2684	1.2486	1.2230	1.1891	1.1546	1.1049	1.0409	0.9608	0.8604	0.7387	0.6075	0.5120
0.06	1.3101	1.3073	1.2991	1.2871	1.2708	1.2507	1.2248	1.1904	1.1555	1.1053	1.0405	0.9595	0.8581	0.7353	0.6033	0.5076
