3	17
Pressure     SZA (degrees)
P_hPa       10  15  20  25  30  35  40  45  50  55  60  65  70  75  80  85	
9.49	0.8861	0.8797	0.8595	0.8319	0.7961	0.7541	0.7040	0.6449	0.5900	0.5276	0.4506	0.3821	0.3178	0.2626	0.2209	0.2033
8.23	0.8814	0.8749	0.8546	0.8270	0.7911	0.7491	0.6989	0.6398	0.5850	0.5227	0.4460	0.3780	0.3143	0.2599	0.2192	0.2032
7.15	0.8773	0.8709	0.8505	0.8229	0.7870	0.7449	0.6947	0.6356	0.5809	0.5188	0.4423	0.3747	0.3116	0.2579	0.2182	0.2037
6.21	0.8739	0.8674	0.8471	0.8195	0.7835	0.7414	0.6913	0.6322	0.5776	0.5156	0.4394	0.3722	0.3096	0.2566	0.2177	0.2046
5.40	0.8711	0.8646	0.8443	0.8166	0.7807	0.7386	0.6885	0.6296	0.5750	0.5132	0.4372	0.3704	0.3083	0.2559	0.2178	0.2059
4.70	0.8689	0.8624	0.8421	0.8145	0.7786	0.7366	0.6867	0.6279	0.5734	0.5118	0.4363	0.3698	0.3082	0.2563	0.2191	0.2085
4.10	0.8673	0.8609	0.8406	0.8131	0.7774	0.7355	0.6858	0.6272	0.5730	0.5117	0.4365	0.3706	0.3094	0.2582	0.2217	0.2127
3.58	0.8661	0.8597	0.8395	0.8121	0.7765	0.7348	0.6853	0.6270	0.5730	0.5120	0.4373	0.3717	0.3111	0.2604	0.2247	0.2172
3.12	0.8652	0.8588	0.8387	0.8114	0.7760	0.7345	0.6852	0.6272	0.5734	0.5127	0.4384	0.3733	0.3131	0.2629	0.2280	0.2220
2.73	0.8645	0.8582	0.8382	0.8110	0.7758	0.7344	0.6854	0.6277	0.5742	0.5138	0.4399	0.3751	0.3154	0.2658	0.2316	0.2269
2.40	0.8641	0.8577	0.8378	0.8108	0.7757	0.7346	0.6858	0.6284	0.5752	0.5151	0.4416	0.3772	0.3179	0.2688	0.2353	0.2321
