3	17
Pressure     SZA (degrees)
P_hPa       10  15  20  25  30  35  40  45  50  55  60  65  70  75  80  85	
9.49	1.0869	1.0860	1.0874	1.0868	1.0861	1.0850	1.0839	1.0836	1.0841	1.0834	1.0775	1.0769	1.0812	1.0803	1.0706	1.1710
8.23	1.0922	1.0911	1.0928	1.0920	1.0912	1.0900	1.0887	1.0884	1.0890	1.0881	1.0814	1.0808	1.0856	1.0845	1.0727	1.1852
7.15	1.0959	1.0947	1.0965	1.0957	1.0949	1.0935	1.0921	1.0917	1.0924	1.0914	1.0841	1.0833	1.0886	1.0873	1.0738	1.1966
6.21	1.0984	1.0971	1.0991	1.0981	1.0973	1.0958	1.0943	1.0939	1.0945	1.0935	1.0856	1.0848	1.0905	1.0891	1.0740	1.2054
5.40	1.0997	1.0984	1.1004	1.0994	1.0985	1.0970	1.0954	1.0949	1.0956	1.0946	1.0862	1.0854	1.0913	1.0898	1.0735	1.2120
4.70	1.0986	1.0972	1.0994	1.0983	1.0974	1.0958	1.0941	1.0936	1.0944	1.0933	1.0846	1.0837	1.0898	1.0882	1.0711	1.2146
4.10	1.0949	1.0934	1.0956	1.0946	1.0936	1.0919	1.0902	1.0898	1.0905	1.0894	1.0805	1.0796	1.0859	1.0842	1.0667	1.2129
3.58	1.0904	1.0890	1.0912	1.0901	1.0891	1.0875	1.0857	1.0853	1.0860	1.0849	1.0759	1.0749	1.0813	1.0796	1.0619	1.2097
3.12	1.0855	1.0840	1.0862	1.0851	1.0841	1.0825	1.0807	1.0802	1.0810	1.0798	1.0708	1.0698	1.0762	1.0745	1.0568	1.2054
2.73	1.0800	1.0785	1.0808	1.0797	1.0787	1.0770	1.0753	1.0748	1.0756	1.0744	1.0653	1.0643	1.0707	1.0691	1.0515	1.1999
2.40	1.0742	1.0727	1.0750	1.0739	1.0729	1.0713	1.0695	1.0690	1.0698	1.0686	1.0595	1.0586	1.0650	1.0633	1.0460	1.1937
2.10	1.0681	1.0666	1.0689	1.0678	1.0668	1.0652	1.0634	1.0630	1.0637	1.0626	1.0535	1.0526	1.0589	1.0572	1.0404	1.1867
1.85	1.0624	1.0609	1.0632	1.0621	1.0612	1.0595	1.0578	1.0573	1.0581	1.0569	1.0479	1.0470	1.0533	1.0516	1.0351	1.1801
1.63	1.0569	1.0554	1.0577	1.0566	1.0556	1.0540	1.0523	1.0518	1.0526	1.0514	1.0425	1.0416	1.0478	1.0462	1.0301	1.1735
1.43	1.0512	1.0497	1.0520	1.0509	1.0500	1.0483	1.0466	1.0462	1.0469	1.0458	1.0370	1.0360	1.0422	1.0406	1.0250	1.1665
1.26	1.0454	1.0440	1.0461	1.0451	1.0442	1.0426	1.0409	1.0404	1.0412	1.0401	1.0313	1.0304	1.0365	1.0349	1.0198	1.1592
1.11	1.0395	1.0380	1.0402	1.0392	1.0383	1.0367	1.0350	1.0346	1.0353	1.0342	1.0256	1.0247	1.0307	1.0292	1.0146	1.1516
