3	17
Pressure     SZA (degrees)
P_hPa       10  15  20  25  30  35  40  45  50  55  60  65  70  75  80  85	
9.49	2.0162	2.0156	2.0149	2.0126	2.0079	2.0046	1.9985	1.9891	1.9822	1.9768	1.9549	1.9281	1.8931	1.8402	1.7440	1.5182
8.23	2.0184	2.0179	2.0171	2.0148	2.0100	2.0068	2.0006	1.9912	1.9842	1.9788	1.9567	1.9297	1.8944	1.8412	1.7444	1.5173
7.15	2.0198	2.0192	2.0185	2.0162	2.0114	2.0081	2.0019	1.9924	1.9854	1.9799	1.9577	1.9305	1.8951	1.8416	1.7443	1.5161
6.21	2.0205	2.0199	2.0191	2.0168	2.0120	2.0087	2.0025	1.9929	1.9859	1.9804	1.9581	1.9308	1.8952	1.8415	1.7438	1.5149
5.40	2.0205	2.0199	2.0192	2.0168	2.0120	2.0087	2.0024	1.9928	1.9858	1.9802	1.9579	1.9304	1.8948	1.8409	1.7429	1.5135
4.70	2.0190	2.0184	2.0177	2.0153	2.0104	2.0071	2.0009	1.9912	1.9842	1.9787	1.9563	1.9287	1.8930	1.8391	1.7410	1.5114
4.10	2.0158	2.0152	2.0144	2.0120	2.0072	2.0039	1.9977	1.9880	1.9810	1.9754	1.9530	1.9255	1.8898	1.8359	1.7379	1.5084
3.58	2.0121	2.0115	2.0108	2.0083	2.0035	2.0002	1.9940	1.9843	1.9773	1.9718	1.9494	1.9219	1.8862	1.8324	1.7345	1.5054
3.12	2.0081	2.0075	2.0067	2.0043	1.9995	1.9962	1.9901	1.9803	1.9733	1.9678	1.9454	1.9179	1.8823	1.8287	1.7309	1.5023
2.73	2.0037	2.0032	2.0024	2.0000	1.9952	1.9919	1.9858	1.9760	1.9690	1.9635	1.9412	1.9137	1.8782	1.8247	1.7272	1.4990
2.40	1.9992	1.9986	1.9978	1.9954	1.9906	1.9874	1.9812	1.9714	1.9645	1.9590	1.9367	1.9093	1.8739	1.8205	1.7233	1.4958
2.10	1.9943	1.9938	1.9930	1.9905	1.9858	1.9826	1.9765	1.9667	1.9597	1.9542	1.9321	1.9047	1.8694	1.8161	1.7192	1.4924
1.85	1.9898	1.9892	1.9885	1.9860	1.9813	1.9780	1.9720	1.9622	1.9553	1.9498	1.9277	1.9003	1.8651	1.8120	1.7154	1.4893
1.63	1.9854	1.9848	1.9840	1.9815	1.9769	1.9736	1.9676	1.9578	1.9509	1.9454	1.9234	1.8961	1.8610	1.8081	1.7118	1.4863
1.43	1.9808	1.9803	1.9795	1.9770	1.9723	1.9691	1.9631	1.9533	1.9464	1.9410	1.9190	1.8917	1.8568	1.8040	1.7080	1.4833
1.26	1.9762	1.9756	1.9749	1.9723	1.9677	1.9645	1.9585	1.9487	1.9419	1.9364	1.9145	1.8873	1.8525	1.7999	1.7042	1.4802
1.11	1.9714	1.9709	1.9701	1.9676	1.9629	1.9598	1.9538	1.9440	1.9372	1.9318	1.9099	1.8828	1.8481	1.7957	1.7003	1.4771
0.98	1.9682	1.9676	1.9668	1.9643	1.9597	1.9565	1.9506	1.9408	1.9340	1.9285	1.9067	1.8797	1.8450	1.7928	1.6976	1.4749
0.87	1.9744	1.9738	1.9730	1.9705	1.9659	1.9627	1.9567	1.9469	1.9400	1.9346	1.9126	1.8854	1.8506	1.7981	1.7024	1.4785
0.77	1.9805	1.9799	1.9792	1.9766	1.9720	1.9688	1.9627	1.9529	1.9460	1.9405	1.9185	1.8912	1.8561	1.8033	1.7071	1.4819
0.67	1.9866	1.9860	1.9853	1.9827	1.9780	1.9748	1.9687	1.9589	1.9520	1.9465	1.9243	1.8968	1.8616	1.8085	1.7117	1.4854
0.59	1.9927	1.9921	1.9914	1.9888	1.9841	1.9809	1.9747	1.9649	1.9579	1.9524	1.9301	1.9025	1.8671	1.8136	1.7164	1.4888
0.52	1.9988	1.9982	1.9974	1.9949	1.9901	1.9869	1.9807	1.9708	1.9638	1.9583	1.9359	1.9082	1.8725	1.8188	1.7210	1.4923
0.46	2.0048	2.0042	2.0034	2.0009	1.9961	1.9928	1.9866	1.9767	1.9697	1.9641	1.9416	1.9138	1.8779	1.8239	1.7256	1.4957
0.40	2.0108	2.0102	2.0094	2.0070	2.0021	1.9988	1.9926	1.9826	1.9755	1.9699	1.9473	1.9194	1.8833	1.8290	1.7302	1.4990
0.35	2.0168	2.0162	2.0154	2.0129	2.0081	2.0047	1.9984	1.9885	1.9814	1.9757	1.9530	1.9249	1.8887	1.8341	1.7347	1.5024
0.31	2.0227	2.0221	2.0214	2.0189	2.0140	2.0106	2.0043	1.9943	1.9871	1.9815	1.9586	1.9304	1.8940	1.8391	1.7392	1.5057
0.27	2.0287	2.0281	2.0273	2.0248	2.0199	2.0165	2.0101	2.0001	1.9929	1.9872	1.9643	1.9360	1.8994	1.8441	1.7437	1.5090
0.24	2.0345	2.0339	2.0332	2.0307	2.0257	2.0223	2.0159	2.0059	1.9987	1.9929	1.9698	1.9414	1.9046	1.8491	1.7482	1.5123
