3	17
Pressure     SZA (degrees)
P_hPa       10  15  20  25  30  35  40  45  50  55  60  65  70  75  80  85	
9.49	2.0074	2.0116	1.9931	1.9765	1.9736	1.9667	1.9645	1.9762	1.9139	1.9002	1.8545	1.8640	1.8099	1.7183	1.5218	0.8757
8.23	2.0076	2.0118	1.9932	1.9766	1.9737	1.9668	1.9646	1.9763	1.9139	1.9002	1.8545	1.8639	1.8097	1.7180	1.5212	0.8756
7.15	2.0072	2.0114	1.9928	1.9762	1.9733	1.9664	1.9642	1.9759	1.9135	1.8997	1.8539	1.8634	1.8092	1.7173	1.5203	0.8754
6.21	2.0067	2.0109	1.9923	1.9757	1.9728	1.9659	1.9637	1.9754	1.9130	1.8992	1.8534	1.8629	1.8086	1.7167	1.5197	0.8754
5.40	2.0059	2.0101	1.9915	1.9749	1.9720	1.9651	1.9629	1.9746	1.9122	1.8985	1.8527	1.8621	1.8078	1.7159	1.5189	0.8753
4.70	2.0038	2.0080	1.9895	1.9729	1.9700	1.9631	1.9609	1.9726	1.9103	1.8966	1.8508	1.8603	1.8060	1.7142	1.5173	0.8748
4.10	2.0006	2.0047	1.9863	1.9697	1.9668	1.9600	1.9578	1.9694	1.9073	1.8936	1.8480	1.8574	1.8033	1.7116	1.5150	0.8739
3.58	1.9971	2.0012	1.9828	1.9663	1.9634	1.9566	1.9544	1.9661	1.9041	1.8905	1.8450	1.8543	1.8003	1.7089	1.5127	0.8730
3.12	1.9933	1.9975	1.9791	1.9627	1.9598	1.9530	1.9508	1.9624	1.9007	1.8871	1.8417	1.8511	1.7972	1.7060	1.5101	0.8720
2.73	1.9894	1.9935	1.9752	1.9589	1.9560	1.9492	1.9471	1.9586	1.8971	1.8836	1.8383	1.8476	1.7939	1.7029	1.5075	0.8709
2.40	1.9852	1.9893	1.9711	1.9548	1.9520	1.9453	1.9431	1.9546	1.8933	1.8798	1.8347	1.8440	1.7904	1.6996	1.5047	0.8697
2.10	1.9809	1.9850	1.9669	1.9507	1.9478	1.9411	1.9389	1.9504	1.8894	1.8760	1.8310	1.8402	1.7868	1.6963	1.5018	0.8684
1.85	1.9769	1.9810	1.9630	1.9468	1.9439	1.9373	1.9351	1.9466	1.8857	1.8724	1.8275	1.8368	1.7835	1.6932	1.4991	0.8672
1.63	1.9729	1.9770	1.9590	1.9429	1.9401	1.9335	1.9313	1.9427	1.8821	1.8688	1.8241	1.8333	1.7801	1.6900	1.4964	0.8659
1.43	1.9689	1.9730	1.9551	1.9390	1.9362	1.9296	1.9274	1.9388	1.8784	1.8651	1.8206	1.8297	1.7767	1.6868	1.4937	0.8646
1.26	1.9648	1.9688	1.9510	1.9350	1.9322	1.9256	1.9234	1.9347	1.8746	1.8614	1.8170	1.8261	1.7732	1.6836	1.4909	0.8633
1.11	1.9605	1.9645	1.9467	1.9308	1.9280	1.9215	1.9193	1.9306	1.8706	1.8575	1.8132	1.8223	1.7696	1.6802	1.4880	0.8619
0.98	1.9575	1.9615	1.9438	1.9279	1.9251	1.9186	1.9165	1.9277	1.8679	1.8548	1.8107	1.8197	1.7671	1.6779	1.4860	0.8610
0.87	1.9634	1.9674	1.9496	1.9336	1.9308	1.9242	1.9221	1.9334	1.8733	1.8601	1.8158	1.8249	1.7721	1.6825	1.4899	0.8630
0.77	1.9691	1.9732	1.9553	1.9392	1.9364	1.9298	1.9276	1.9390	1.8786	1.8654	1.8208	1.8300	1.7770	1.6871	1.4938	0.8649
0.67	1.9748	1.9789	1.9609	1.9448	1.9419	1.9353	1.9331	1.9445	1.8839	1.8706	1.8258	1.8350	1.7818	1.6916	1.4977	0.8668
0.59	1.9805	1.9846	1.9665	1.9502	1.9474	1.9407	1.9386	1.9500	1.8890	1.8757	1.8307	1.8400	1.7866	1.6960	1.5016	0.8686
0.52	1.9861	1.9902	1.9720	1.9557	1.9528	1.9461	1.9439	1.9555	1.8942	1.8808	1.8356	1.8449	1.7913	1.7005	1.5053	0.8705
0.46	1.9916	1.9957	1.9774	1.9611	1.9582	1.9514	1.9493	1.9608	1.8993	1.8858	1.8405	1.8498	1.7960	1.7048	1.5091	0.8723
0.40	1.9970	2.0012	1.9828	1.9664	1.9635	1.9567	1.9545	1.9661	1.9043	1.8907	1.8452	1.8546	1.8006	1.7091	1.5127	0.8740
0.35	2.0025	2.0066	1.9882	1.9716	1.9687	1.9619	1.9597	1.9714	1.9092	1.8956	1.8499	1.8593	1.8051	1.7133	1.5164	0.8758
0.31	2.0078	2.0120	1.9935	1.9768	1.9739	1.9671	1.9649	1.9766	1.9142	1.9005	1.8546	1.8640	1.8097	1.7175	1.5199	0.8775
0.27	2.0131	2.0173	1.9987	1.9820	1.9791	1.9722	1.9699	1.9817	1.9190	1.9052	1.8592	1.8687	1.8141	1.7216	1.5235	0.8791
0.24	2.0184	2.0226	2.0038	1.9871	1.9841	1.9772	1.9749	1.9868	1.9238	1.9100	1.8637	1.8733	1.8185	1.7257	1.5269	0.8807
0.21	2.0235	2.0278	2.0090	1.9921	1.9891	1.9822	1.9799	1.9918	1.9285	1.9146	1.8682	1.8778	1.8228	1.7297	1.5303	0.8823
0.18	2.0287	2.0330	2.0140	1.9971	1.9941	1.9871	1.9848	1.9968	1.9332	1.9193	1.8726	1.8823	1.8271	1.7337	1.5337	0.8839
0.16	2.0337	2.0380	2.0190	2.0020	1.9990	1.9920	1.9897	2.0017	1.9378	1.9238	1.8770	1.8867	1.8313	1.7376	1.5370	0.8854
0.14	2.0387	2.0431	2.0240	2.0068	2.0039	1.9968	1.9945	2.0065	1.9424	1.9283	1.8813	1.8910	1.8355	1.7415	1.5403	0.8869
0.12	2.0437	2.0480	2.0288	2.0116	2.0086	2.0015	1.9992	2.0113	1.9469	1.9327	1.8856	1.8953	1.8396	1.7453	1.5435	0.8883
0.10	2.0486	2.0530	2.0337	2.0164	2.0134	2.0062	2.0039	2.0161	1.9514	1.9371	1.8898	1.8996	1.8436	1.7490	1.5467	0.8897
0.09	2.0534	2.0578	2.0384	2.0211	2.0181	2.0109	2.0085	2.0208	1.9558	1.9415	1.8939	1.9038	1.8476	1.7527	1.5498	0.8911
0.08	2.0582	2.0626	2.0432	2.0257	2.0227	2.0155	2.0131	2.0254	1.9601	1.9458	1.8980	1.9079	1.8516	1.7564	1.5529	0.8925
0.07	2.0630	2.0674	2.0478	2.0303	2.0273	2.0200	2.0177	2.0300	1.9644	1.9500	1.9021	1.9120	1.8555	1.7600	1.5559	0.8938
0.06	2.0676	2.0721	2.0524	2.0348	2.0318	2.0245	2.0221	2.0345	1.9687	1.9542	1.9061	1.9160	1.8593	1.7635	1.5588	0.8950
